entity_id,state,last_changed
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2229.858453625,2025-10-27T10:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2229.7290933916665,2025-10-27T11:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2232.4944660388887,2025-10-27T12:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2232.524085866667,2025-10-27T13:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2230.0703962597227,2025-10-27T14:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2229.962050623611,2025-10-27T15:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2229.981455263889,2025-10-27T16:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2229.967709597071,2025-10-27T17:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2206.989132311111,2025-10-27T18:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2010,2025-10-27T19:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2010,2025-10-27T20:00:00.000Z
sensor.cfm_3_hall_modbus_1_lp7516_merleg_suly,2009.8297557305557,2025-10-28T03:00:00.000Z
